Roll,Pitch,Label
75.87,5.29,upright
75.75,5.30,upright
75.64,5.35,upright
75.56,5.37,upright
75.50,5.33,upright
75.46,5.37,upright
75.39,5.43,upright
75.39,5.42,upright
75.41,5.45,upright
75.49,5.40,upright
75.52,5.40,upright
75.60,5.41,upright
75.63,5.48,upright
75.59,5.53,upright
75.58,5.56,upright
75.56,5.60,upright
75.50,5.57,upright
75.48,5.62,upright
75.49,5.64,upright
75.46,5.64,upright
75.44,5.59,upright
75.50,5.52,upright
75.49,5.44,upright
75.48,5.43,upright
75.49,5.50,upright
75.46,5.51,upright
75.43,5.56,upright
75.44,5.58,upright
75.39,5.62,upright
75.44,5.64,upright
75.44,5.57,upright
75.42,5.54,upright
75.37,5.51,upright
75.32,5.48,upright
75.23,5.49,upright
75.18,5.46,upright
75.10,5.50,upright
74.89,5.59,upright
74.75,5.60,upright
74.70,5.60,upright
74.67,5.66,upright
74.63,5.66,upright
74.59,5.67,upright
74.63,5.64,upright
74.64,5.59,upright
74.61,5.61,upright
74.75,5.54,upright
74.84,5.42,upright
74.88,5.35,upright
74.91,5.40,upright
74.85,5.44,upright
74.91,5.44,upright
74.92,5.48,upright
74.92,5.51,upright
74.86,5.57,upright
74.89,5.67,upright
74.84,5.67,upright
74.75,5.67,upright
74.71,5.63,upright
74.68,5.56,upright
74.70,5.44,upright
74.68,5.36,upright
74.67,5.29,upright
74.78,5.24,upright
74.84,5.19,upright
74.84,5.27,upright
74.77,5.41,upright
74.79,5.54,upright
74.88,5.71,upright
74.90,5.85,upright
74.96,5.95,upright
75.08,5.95,upright
75.00,6.00,upright
74.86,6.26,upright
74.81,6.31,upright
74.83,6.21,upright
74.82,6.11,upright
74.85,6.06,upright
74.87,5.94,upright
74.86,5.90,upright
74.79,5.87,upright
74.80,5.76,upright
74.81,5.70,upright
74.77,5.77,upright
74.72,5.88,upright
74.61,6.03,upright
74.54,6.20,upright
74.51,6.37,upright
74.54,6.49,upright
74.57,6.61,upright
74.65,6.63,upright
74.67,6.70,upright
74.63,6.71,upright
74.57,6.69,upright
74.43,6.67,upright
74.50,6.58,upright
74.58,6.51,upright
74.62,6.41,upright
74.46,6.33,upright
74.45,6.19,upright
74.53,6.10,upright
74.53,6.02,upright
74.52,5.91,upright
74.54,5.93,upright
74.48,5.93,upright
74.51,5.97,upright
74.40,6.06,upright
74.38,6.13,upright
74.32,6.18,upright
74.30,6.19,upright
74.37,6.23,upright
74.38,6.27,upright
74.49,6.26,upright
74.42,6.24,upright
74.34,6.40,upright
74.30,6.36,upright
74.36,6.26,upright
74.36,6.16,upright
74.29,6.11,upright
74.27,6.05,upright
74.20,6.04,upright
74.27,6.03,upright
74.31,6.03,upright
74.34,6.09,upright
74.31,6.12,upright
74.28,6.15,upright
74.32,6.23,upright
74.44,6.26,upright
74.51,6.32,upright
74.53,6.32,upright
74.52,6.26,upright
74.50,6.31,upright
74.55,6.26,upright
74.58,6.18,upright
74.58,6.08,upright
74.52,5.99,upright
74.58,5.92,upright
74.63,5.90,upright
74.62,5.87,upright
74.55,5.89,upright
74.53,5.88,upright
74.59,5.93,upright
74.54,6.05,upright
74.60,6.02,upright
74.65,6.01,upright
74.67,5.98,upright
74.65,6.00,upright
74.66,6.03,upright
74.69,6.04,upright
74.73,6.07,upright
74.72,6.10,upright
74.77,6.15,upright
74.74,6.21,upright
74.67,6.19,upright
74.66,6.19,upright
74.70,6.19,upright
74.68,6.20,upright
74.63,6.25,upright
74.60,6.29,upright
74.71,6.37,upright
74.78,6.38,upright
74.83,6.40,upright
74.88,6.31,upright
74.98,6.24,upright
74.89,6.25,upright
74.89,6.22,upright
74.83,6.18,upright
74.78,6.07,upright
74.78,6.07,upright
74.80,6.07,upright
74.75,6.11,upright
74.80,6.10,upright
74.88,6.13,upright
74.96,6.19,upright
75.02,6.23,upright
75.08,6.25,upright
75.06,6.31,upright
75.05,6.37,upright
75.07,6.37,upright
75.02,6.40,upright
74.99,6.40,upright
75.00,6.40,upright
74.98,6.40,upright
74.96,6.36,upright
75.01,6.26,upright
75.00,6.25,upright
74.98,6.18,upright
75.01,6.16,upright
75.06,6.13,upright
75.06,6.12,upright
75.03,6.16,upright
75.04,6.14,upright
74.98,6.13,upright
74.93,6.18,upright
74.88,6.22,upright
74.85,6.25,upright
74.92,6.20,upright
74.94,6.21,upright
74.96,6.22,upright
74.96,6.26,upright
74.91,6.26,upright
74.93,6.25,upright
74.97,6.20,upright
74.90,6.21,upright
74.89,6.22,upright
74.89,6.25,upright
75.02,6.18,upright
75.10,6.10,upright
75.05,6.14,upright
74.97,6.17,upright
74.96,6.21,upright
74.91,6.23,upright
74.91,6.20,upright
74.89,6.17,upright
74.88,6.17,upright
74.96,6.15,upright
74.95,6.10,upright
74.94,6.07,upright
74.94,6.03,upright
74.91,6.05,upright
74.90,6.07,upright
74.93,6.11,upright
74.88,6.20,upright
74.92,6.23,upright
74.92,6.28,upright
74.91,6.35,upright
74.94,6.34,upright
75.02,6.29,upright
74.94,6.25,upright
74.76,6.17,upright
74.75,6.04,upright
74.82,5.92,upright
74.80,5.85,upright
74.78,5.78,upright
74.85,5.72,upright
74.80,5.67,upright
74.81,5.70,upright
74.79,5.71,upright
74.76,5.79,upright
74.79,5.78,upright
74.76,5.77,upright
74.78,5.73,upright
74.80,5.71,upright
74.96,5.68,upright
74.96,5.70,upright
74.91,5.69,upright
74.87,5.73,upright
74.94,5.71,upright
74.94,5.72,upright
74.96,5.77,upright
75.01,5.83,upright
75.02,5.87,upright
75.04,5.85,upright
74.99,5.90,upright
74.97,5.92,upright
74.88,5.91,upright
74.92,5.91,upright
74.95,5.86,upright
75.08,5.86,upright
75.22,5.82,upright
75.27,5.80,upright
75.27,5.73,upright
75.27,5.72,upright
75.29,5.76,upright
75.22,5.75,upright
75.18,5.73,upright
75.26,5.75,upright
75.31,5.76,upright
75.35,5.73,upright
75.28,5.76,upright
75.31,5.81,upright
75.33,5.88,upright
75.33,5.92,upright
75.26,6.01,upright
75.31,6.06,upright
75.38,6.10,upright
75.38,6.14,upright
75.39,6.17,upright
75.41,6.15,upright
75.44,6.20,upright
75.45,6.19,upright
75.47,6.16,upright
75.52,6.13,upright
75.55,6.08,upright
75.60,6.05,upright
75.68,6.04,upright
75.70,5.94,upright
75.73,5.87,upright
75.74,5.74,upright
75.83,5.64,upright
75.94,5.58,upright
75.97,5.53,upright
75.95,5.57,upright
75.91,5.68,upright
75.84,5.77,upright
75.75,5.94,upright
75.65,6.09,upright
75.57,6.20,upright
75.49,6.36,upright
75.48,6.41,upright
75.47,6.40,upright
75.43,6.43,upright
75.47,6.37,upright
75.49,6.35,upright
75.46,6.28,upright
75.58,6.18,upright
75.64,6.08,upright
75.75,6.01,upright
75.81,5.90,upright
75.89,5.83,upright
75.90,5.86,upright
75.91,5.83,upright
75.95,5.81,upright
75.93,5.80,upright
75.88,5.82,upright
75.86,5.85,upright
75.80,5.93,upright
75.78,6.00,upright
75.72,6.06,upright
75.70,6.11,upright
75.66,6.08,upright
75.69,6.03,upright
75.63,6.01,upright
75.59,5.98,upright
75.60,6.01,upright
75.58,6.05,upright
75.50,6.06,upright
75.54,6.12,upright
75.58,6.10,upright
75.62,6.12,upright
75.68,6.09,upright
75.72,6.06,upright
75.78,6.05,upright
75.80,6.04,upright
75.83,6.00,upright
75.94,5.93,upright
75.95,5.88,upright
75.96,5.86,upright
75.96,5.80,upright
75.96,5.77,upright
75.97,5.73,upright
75.92,5.70,upright
75.92,5.69,upright
75.87,5.71,upright
75.85,5.72,upright
75.79,5.69,upright
75.81,5.70,upright
75.78,5.72,upright
75.79,5.70,upright
75.77,5.70,upright
75.79,5.71,upright
75.78,5.68,upright
75.83,5.65,upright
75.79,5.61,upright
75.84,5.58,upright
75.88,5.48,upright
75.79,5.52,upright
75.79,5.55,upright
75.78,5.61,upright
75.68,5.62,upright
75.64,5.64,upright
75.67,5.68,upright
75.65,5.70,upright
75.61,5.69,upright
75.69,5.73,upright
75.73,5.71,upright
75.72,5.74,upright
75.72,5.76,upright
75.66,5.82,upright
75.57,5.85,upright
75.53,5.89,upright
75.51,5.91,upright
75.59,5.84,upright
75.53,5.87,upright
75.49,5.87,upright
75.55,5.90,upright
75.48,5.93,upright
75.49,5.98,upright
75.51,6.01,upright
75.45,6.03,upright
75.41,6.01,upright
75.44,6.02,upright
75.39,6.08,upright
75.39,6.03,upright
75.44,5.97,upright
75.44,5.97,upright
75.52,5.91,upright
75.47,5.90,upright
75.51,5.83,upright
75.55,5.79,upright
75.55,5.74,upright
75.58,5.69,upright
75.57,5.70,upright
75.56,5.77,upright
75.60,5.75,upright
75.62,5.82,upright
75.64,5.78,upright
75.64,5.71,upright
75.57,5.69,upright
75.65,5.65,upright
75.72,5.68,upright
75.71,5.72,upright
75.71,5.75,upright
75.65,5.79,upright
75.58,5.86,upright
75.57,5.89,upright
75.50,5.90,upright
75.54,5.88,upright
75.52,5.88,upright
75.54,5.88,upright
75.55,5.92,upright
75.54,6.02,upright
75.59,5.98,upright
75.61,5.93,upright
75.56,5.90,upright
75.53,5.85,upright
75.53,5.81,upright
75.57,5.76,upright
75.62,5.72,upright
75.68,5.65,upright
75.73,5.61,upright
75.69,5.57,upright
75.64,5.58,upright
75.64,5.59,upright
75.67,5.56,upright
75.65,5.58,upright
75.70,5.57,upright
75.70,5.62,upright
75.68,5.61,upright
75.63,5.60,upright
75.68,5.59,upright
75.69,5.58,upright
75.69,5.66,upright
75.67,5.66,upright
75.67,5.74,upright
75.67,5.78,upright
75.69,5.84,upright
75.68,5.89,upright
75.67,5.89,upright
75.71,5.85,upright
75.72,5.81,upright
75.76,5.81,upright
75.72,5.78,upright
75.68,5.75,upright
75.66,5.67,upright
75.59,5.63,upright
75.50,5.65,upright
75.51,5.65,upright
75.53,5.68,upright
75.55,5.71,upright
75.54,5.76,upright
75.51,5.81,upright
75.48,5.84,upright
75.45,5.85,upright
75.45,5.96,upright
75.48,5.99,upright
75.48,5.98,upright
75.49,6.02,upright
75.51,6.01,upright
75.58,6.02,upright
75.55,6.01,upright
75.47,6.00,upright
75.50,6.01,upright
75.46,6.00,upright
75.50,5.99,upright
75.47,6.02,upright
75.42,6.00,upright
75.38,6.06,upright
75.41,6.02,upright
75.40,6.02,upright
75.42,6.03,upright
75.47,5.99,upright
75.58,5.93,upright
75.61,5.92,upright
75.58,5.90,upright
75.51,5.94,upright
75.59,5.93,upright
75.58,5.95,upright
75.64,5.91,upright
75.57,5.94,upright
75.52,5.97,upright
75.49,6.02,upright
75.54,6.06,upright
75.56,6.13,upright
75.55,6.22,upright
75.65,6.24,upright
75.58,6.26,upright
75.57,6.23,upright
75.68,6.23,upright
75.66,6.21,upright
75.68,6.23,upright
75.64,6.22,upright
75.64,6.20,upright
75.62,6.21,upright
75.67,6.17,upright
75.68,6.11,upright
75.76,6.13,upright
75.83,6.12,upright
75.75,6.15,upright
75.75,6.14,upright
75.70,6.16,upright
75.72,6.14,upright
75.63,6.14,upright
75.55,6.09,upright
75.50,6.04,upright
75.48,6.07,upright
75.41,6.07,upright
75.40,6.06,upright
75.38,6.06,upright
75.40,6.05,upright
75.42,6.07,upright
75.43,6.07,upright
75.45,6.08,upright
75.38,6.10,upright
75.33,6.12,upright
75.33,6.15,upright
75.45,6.16,upright
75.45,6.19,upright
75.38,6.28,upright
75.26,6.33,upright
75.29,6.34,upright
75.37,6.31,upright
75.43,6.35,upright
75.40,6.33,upright
75.41,6.32,upright
75.30,6.29,upright
75.27,6.25,upright
75.25,6.18,upright
75.28,6.08,upright
75.24,6.02,upright
75.22,6.01,upright
75.27,5.98,upright
75.32,5.96,upright
75.26,5.97,upright
75.22,5.94,upright
75.19,5.93,upright
75.12,5.93,upright
75.11,5.91,upright
75.07,5.97,upright
75.05,5.95,upright
74.99,5.97,upright
75.05,5.96,upright
75.12,5.90,upright
75.13,5.93,upright
75.13,5.98,upright
75.10,6.03,upright
75.16,6.00,upright
75.16,6.03,upright
75.13,6.07,upright
75.11,6.13,upright
75.09,6.11,upright
75.02,6.16,upright
75.01,6.19,upright
75.02,6.17,upright
75.05,6.13,upright
75.01,6.09,upright
74.99,6.11,upright
75.00,6.11,upright
74.97,6.09,upright
75.00,6.07,upright
75.07,6.07,upright
75.08,6.07,upright
75.11,6.05,upright
75.14,6.06,upright
75.09,6.14,upright
75.11,6.19,upright
75.10,6.25,upright
75.06,6.29,upright
75.08,6.32,upright
75.07,6.33,upright
74.96,6.39,upright
74.89,6.36,upright
74.91,6.35,upright
74.95,6.33,upright
74.93,6.26,upright
75.01,6.22,upright
75.06,6.21,upright
75.09,6.17,upright
75.09,6.17,upright
75.12,6.14,upright
75.14,6.13,upright
75.23,6.07,upright
75.32,6.06,upright
75.41,6.00,upright
75.44,6.01,upright
75.33,6.09,upright
75.23,6.15,upright
75.24,6.23,upright
75.24,6.31,upright
75.18,6.35,upright
75.15,6.36,upright
75.15,6.36,upright
75.14,6.31,upright
75.11,6.24,upright
75.09,6.21,upright
75.11,6.23,upright
75.08,6.25,upright
75.15,6.24,upright
75.13,6.26,upright
75.20,6.27,upright
75.18,6.32,upright
75.23,6.25,upright
75.31,6.23,upright
75.31,6.25,upright
75.36,6.23,upright
75.32,6.25,upright
75.33,6.31,upright
75.23,6.32,upright
75.24,6.34,upright
75.30,6.29,upright
75.35,6.26,upright
75.32,6.27,upright
75.27,6.25,upright
75.28,6.26,upright
75.23,6.36,upright
75.18,6.26,upright
75.29,6.23,upright
75.38,6.26,upright
75.39,6.24,upright
75.31,6.33,upright
75.31,6.35,upright
75.42,6.31,upright
75.60,6.42,upright
75.40,6.38,upright
75.15,6.01,upright
75.24,6.16,upright
75.30,6.39,upright
75.22,6.43,upright
75.09,6.50,upright
74.99,6.58,upright
74.97,6.57,upright
75.03,6.58,upright
74.99,6.67,upright
74.94,6.70,upright
74.89,6.73,upright
74.93,6.74,upright
74.95,6.67,upright
74.95,6.66,upright
74.99,6.65,upright
74.94,6.61,upright
74.94,6.61,upright
74.93,6.64,upright
74.92,6.67,upright
75.00,6.60,upright
75.07,6.61,upright
75.09,6.61,upright
75.09,6.59,upright
75.09,6.64,upright
75.13,6.59,upright
75.16,6.50,upright
75.17,6.42,upright
75.17,6.42,upright
75.10,6.43,upright
75.04,6.44,upright
74.95,6.49,upright
74.93,6.54,upright
75.00,6.55,upright
75.00,6.58,upright
75.02,6.61,upright
74.97,6.69,upright
74.98,6.70,upright
74.96,6.76,upright
74.93,6.75,upright
74.94,6.73,upright
74.91,6.73,upright
74.90,6.68,upright
74.90,6.65,upright
74.88,6.68,upright
74.86,6.62,upright
74.86,6.60,upright
74.94,6.56,upright
75.00,6.49,upright
75.00,6.42,upright
74.97,6.35,upright
74.94,6.34,upright
75.02,6.31,upright
75.03,6.28,upright
74.97,6.30,upright
74.95,6.36,upright
74.90,6.39,upright
74.85,6.44,upright
74.86,6.49,upright
74.93,6.57,upright
74.85,6.60,upright
74.75,6.68,upright
74.69,6.70,upright
74.71,6.68,upright
74.65,6.56,upright
74.66,6.56,upright
74.62,6.55,upright
74.63,6.58,upright
74.66,6.55,upright
74.69,6.51,upright
74.72,6.47,upright
74.73,6.46,upright
74.80,6.38,upright
74.89,6.36,upright
74.94,6.35,upright
74.97,6.28,upright
75.04,6.26,upright
75.06,6.28,upright
75.02,6.33,upright
74.89,6.36,upright
74.97,6.36,upright
74.97,6.46,upright
74.97,6.50,upright
75.02,6.58,upright
74.96,6.69,upright
74.91,6.76,upright
74.89,6.75,upright
74.79,6.80,upright
74.80,6.80,upright
74.81,6.79,upright
74.89,6.77,upright
74.90,6.75,upright
74.89,6.73,upright
74.79,6.70,upright
74.76,6.63,upright
74.75,6.61,upright
74.72,6.58,upright
74.72,6.55,upright
74.68,6.59,upright
74.69,6.58,upright
74.67,6.61,upright
74.67,6.62,upright
74.71,6.65,upright
74.73,6.62,upright
74.64,6.62,upright
74.58,6.65,upright
74.51,6.75,upright
74.47,6.76,upright
74.48,6.77,upright
74.49,6.83,upright
74.47,6.89,upright
74.44,6.88,upright
74.48,6.93,upright
74.48,6.97,upright
74.53,6.93,upright
74.52,6.95,upright
74.48,6.93,upright
74.51,6.93,upright
74.51,6.93,upright
74.50,6.90,upright
74.51,6.95,upright
74.41,6.93,upright
74.40,6.91,upright
74.39,6.88,upright
74.34,6.92,upright
74.32,6.94,upright
74.34,6.95,upright
74.35,6.92,upright
74.39,6.86,upright
74.31,6.84,upright
74.24,6.83,upright
74.17,6.90,upright
74.20,6.89,upright
74.23,6.87,upright
74.24,6.84,upright
74.25,6.86,upright
74.25,6.82,upright
74.24,6.84,upright
74.21,6.83,upright
74.28,6.82,upright
74.30,6.83,upright
74.16,6.85,upright
74.20,6.81,upright
74.13,6.80,upright
74.15,6.89,upright
74.17,6.92,upright
74.14,6.95,upright
74.09,6.93,upright
74.16,6.95,upright
74.21,6.99,upright
74.18,7.03,upright
74.16,7.00,upright
74.17,7.00,upright
74.10,6.99,upright
74.12,6.97,upright
74.15,6.96,upright
74.11,7.01,upright
74.14,7.04,upright
74.19,7.00,upright
74.29,6.96,upright
74.35,6.93,upright
74.37,6.92,upright
74.35,6.89,upright
74.32,6.85,upright
74.24,6.88,upright
74.21,6.91,upright
74.22,6.88,upright
74.19,6.89,upright
74.20,6.84,upright
74.15,6.84,upright
74.07,6.89,upright
74.07,6.89,upright
74.07,6.90,upright
74.09,6.95,upright
74.07,7.01,upright
74.06,7.02,upright
74.13,6.98,upright
74.19,6.95,upright
74.21,6.88,upright
74.20,6.83,upright
74.15,6.82,upright
74.12,6.78,upright
74.11,6.77,upright
74.19,6.77,upright
74.26,6.77,upright
74.28,6.83,upright
74.26,6.87,upright
74.26,6.88,upright
74.29,6.96,upright
74.26,6.99,upright
74.26,6.97,upright
74.30,6.98,upright
74.23,6.98,upright
74.20,7.02,upright
74.09,7.04,upright
74.11,7.07,upright
74.15,7.02,upright
74.20,7.02,upright
74.20,7.00,upright
74.20,6.93,upright
74.29,6.93,upright
74.32,6.93,upright
74.33,6.87,upright
74.31,6.83,upright
74.25,6.81,upright
74.21,6.80,upright
74.23,6.81,upright
74.23,6.79,upright
74.21,6.80,upright
74.13,6.88,upright
74.09,6.88,upright
74.05,6.93,upright
74.14,6.96,upright
74.09,6.99,upright
74.07,6.96,upright
74.14,6.95,upright
74.17,6.95,upright
74.15,6.97,upright
74.14,6.90,upright
74.20,6.84,upright
74.14,6.87,upright
74.13,6.86,upright
74.17,6.82,upright
74.18,6.85,upright
74.14,6.85,upright
74.15,6.82,upright
74.19,6.85,upright
74.26,6.88,upright
74.17,6.92,upright
74.23,6.98,upright
74.27,6.98,upright
74.21,6.97,upright
74.17,6.99,upright
74.14,6.98,upright
74.08,6.97,upright
74.15,6.91,upright
74.18,6.83,upright
74.19,6.79,upright
74.19,6.79,upright
74.21,6.81,upright
74.25,6.79,upright
74.32,6.85,upright
74.27,6.91,upright
74.29,6.92,upright
74.26,6.97,upright
74.25,7.01,upright
74.29,6.98,upright
74.31,6.90,upright
74.37,6.90,upright
74.34,6.92,upright
74.34,6.88,upright
74.31,6.90,upright
74.27,6.92,upright
74.27,6.93,upright
74.22,6.88,upright
74.11,6.87,upright
74.05,6.92,upright
74.10,6.94,upright
74.18,6.95,upright
74.18,6.95,upright
74.11,6.99,upright
74.14,7.04,upright
74.13,7.01,upright
74.12,7.06,upright
74.16,7.05,upright
74.17,6.99,upright
74.15,6.93,upright
74.12,6.91,upright
74.10,6.88,upright
74.17,6.86,upright
74.23,6.85,upright
74.26,6.82,upright
74.24,6.81,upright
74.27,6.87,upright
74.30,6.86,upright
74.30,6.91,upright
74.31,6.95,upright
74.31,6.94,upright
74.30,7.02,upright
74.28,7.05,upright
74.28,7.06,upright
74.29,7.02,upright
74.20,7.04,upright
74.18,7.07,upright
74.20,7.06,upright
74.18,7.04,upright
74.18,6.95,upright
74.22,6.92,upright
74.23,6.85,upright
74.15,6.85,upright
74.14,6.88,upright
74.16,6.91,upright
74.17,6.90,upright
74.17,6.88,upright
74.21,6.88,upright
74.16,6.85,upright
74.10,6.85,upright
74.07,6.87,upright
74.14,6.81,upright
74.11,6.75,upright
74.15,6.70,upright
74.16,6.65,upright
74.10,6.66,upright
74.08,6.67,upright
74.10,6.72,upright
74.19,6.72,upright
74.19,6.82,upright
74.17,6.87,upright
74.18,6.87,upright
74.12,6.88,upright
74.12,6.89,upright
74.20,6.94,upright
74.25,6.94,upright
74.33,6.96,upright
74.33,6.99,upright
74.28,6.98,upright
74.33,7.01,upright
74.30,7.00,upright
74.23,7.00,upright
74.22,6.96,upright
74.21,6.95,upright
74.22,6.95,upright
74.23,6.94,upright
74.19,6.88,upright
74.15,6.89,upright
74.16,6.94,upright
74.19,6.93,upright
74.22,6.87,upright
74.23,6.82,upright
74.25,6.76,upright
74.33,6.73,upright
74.35,6.68,upright
74.46,6.65,upright
74.43,6.67,upright
74.39,6.69,upright
74.33,6.75,upright
74.22,6.80,upright
74.22,6.80,upright
74.12,6.84,upright
74.05,6.90,upright
74.04,6.91,upright
74.11,6.90,upright
74.14,6.89,upright
74.17,6.90,upright
74.20,6.86,upright
74.27,6.76,upright
74.38,6.72,upright
74.33,6.71,upright
74.39,6.72,upright
74.43,6.66,upright
74.44,6.62,upright
74.41,6.57,upright
74.39,6.53,upright
74.41,6.49,upright
74.41,6.52,upright
74.40,6.59,upright
74.39,6.62,upright
74.39,6.59,upright
74.34,6.61,upright
74.28,6.66,upright
74.25,6.66,upright
74.30,6.68,upright
74.32,6.70,upright
74.30,6.72,upright
74.29,6.73,upright
74.27,6.69,upright
74.17,6.69,upright
74.14,6.61,upright
74.17,6.57,upright
74.18,6.56,upright
74.24,6.53,upright
74.32,6.44,upright
74.38,6.37,upright
74.37,6.39,upright
74.35,6.38,upright
74.37,6.40,upright
74.39,6.42,upright
74.41,6.44,upright
74.43,6.40,upright
74.46,6.42,upright
74.59,6.44,upright
74.61,6.44,upright
74.51,6.51,upright
74.47,6.54,upright
74.57,6.59,upright
74.60,6.65,upright
74.64,6.68,upright
74.66,6.62,upright
74.71,6.61,upright
74.65,6.55,upright
74.56,6.55,upright
74.51,6.54,upright
74.53,6.55,upright
74.52,6.55,upright
74.47,6.53,upright
74.49,6.56,upright
74.46,6.55,upright
74.41,6.56,upright
74.41,6.53,upright
74.43,6.51,upright
74.45,6.51,upright
74.47,6.49,upright
74.46,6.44,upright
74.43,6.48,upright
74.46,6.54,upright
74.49,6.50,upright
74.53,6.49,upright
74.58,6.49,upright
74.59,6.54,upright
74.48,6.50,upright
74.42,6.51,upright
74.53,6.47,upright
74.59,6.46,upright
74.61,6.41,upright
74.57,6.44,upright
74.58,6.47,upright
74.65,6.43,upright
74.61,6.41,upright
74.61,6.41,upright
74.58,6.43,upright
74.63,6.44,upright
74.68,6.53,upright
74.63,6.60,upright
74.64,6.64,upright
74.61,6.68,upright
74.59,6.64,upright
74.58,6.60,upright
74.60,6.61,upright
74.61,6.54,upright
74.65,6.51,upright
74.73,6.42,upright
74.75,6.39,upright
74.76,6.31,upright
74.71,6.32,upright
74.70,6.30,upright
74.58,6.33,upright
74.56,6.38,upright
74.56,6.36,upright
74.56,6.44,upright
74.56,6.46,upright
74.66,6.46,upright
74.69,6.48,upright
74.71,6.49,upright
74.73,6.43,upright
74.70,6.39,upright
74.64,6.37,upright
74.52,6.34,upright
74.43,6.35,upright
74.41,6.36,upright
74.32,6.37,upright
74.30,6.39,upright
74.29,6.42,upright
74.36,6.44,upright
74.44,6.42,upright
74.47,6.47,upright
74.54,6.50,upright
74.60,6.50,upright
74.53,6.53,upright
74.47,6.50,upright
74.52,6.48,upright
74.48,6.42,upright
74.41,6.40,upright
74.51,6.39,upright
74.59,6.36,upright
74.58,6.36,upright
74.60,6.35,upright
74.58,6.35,upright
74.57,6.39,upright
74.51,6.42,upright
74.50,6.49,upright
74.41,6.60,upright
74.38,6.63,upright
74.41,6.63,upright
74.47,6.56,upright
74.48,6.47,upright
74.50,6.47,upright
74.45,6.49,upright
74.47,6.50,upright
74.46,6.46,upright
74.50,6.45,upright
74.50,6.44,upright
74.54,6.40,upright
74.53,6.42,upright
74.44,6.42,upright
74.44,6.39,upright
74.37,6.40,upright
74.43,6.37,upright
74.46,6.31,upright
74.41,6.27,upright
74.36,6.29,upright
74.31,6.29,upright
74.34,6.32,upright
74.39,6.31,upright
74.40,6.37,upright
74.36,6.36,upright
74.29,6.33,upright
74.23,6.27,upright
74.22,6.21,upright
74.25,6.12,upright
74.32,6.04,upright
74.30,6.04,upright
74.31,6.01,upright
74.31,6.07,upright
74.38,6.06,upright
74.48,6.08,upright
74.56,6.05,upright
74.55,6.08,upright
74.60,6.09,upright
74.68,6.16,upright
74.67,6.26,upright
74.63,6.29,upright
74.65,6.27,upright
74.63,6.30,upright
74.65,6.32,upright
74.67,6.37,upright
74.79,6.42,upright
74.78,6.54,upright
74.80,6.60,upright
74.84,6.60,upright
74.82,6.58,upright
74.82,6.56,upright
74.78,6.57,upright
74.81,6.58,upright
74.80,6.56,upright
74.73,6.55,upright
74.81,6.50,upright
74.83,6.46,upright
74.80,6.43,upright
74.83,6.38,upright
74.96,6.29,upright
74.99,6.27,upright
75.06,6.24,upright
75.13,6.18,upright
75.11,6.20,upright
75.08,6.20,upright
75.08,6.18,upright
75.00,6.14,upright
75.01,6.11,upright
74.85,6.16,upright
74.77,6.17,upright
74.81,6.19,upright
74.83,6.31,upright
74.83,6.41,upright
74.84,6.53,upright
74.78,6.69,upright
74.62,6.80,upright
74.44,6.83,upright
74.45,6.82,upright
74.54,6.73,upright
74.76,6.56,upright
74.89,6.45,upright
75.02,6.32,upright
75.14,6.21,upright
75.15,6.19,upright
75.23,6.21,upright
75.35,6.21,upright
75.53,6.18,upright
75.53,6.18,upright
75.57,6.15,upright
75.56,6.10,upright
75.53,6.12,upright
75.52,6.02,upright
75.51,6.00,upright
75.49,5.99,upright
75.53,5.97,upright
75.58,5.98,upright
75.53,6.00,upright
75.46,6.03,upright
75.37,6.05,upright
75.30,6.08,upright
75.16,6.11,upright
74.95,6.13,upright
74.88,6.00,upright
74.87,5.91,upright
74.86,5.87,upright
74.87,5.89,upright
74.82,5.94,upright
74.73,6.01,upright
74.65,5.99,upright
74.61,6.01,upright
74.62,6.04,upright
74.64,6.06,upright
74.67,6.10,upright
74.78,6.09,upright
74.92,6.04,upright
75.01,5.98,upright
75.08,5.95,upright
75.21,5.91,upright
75.37,5.82,upright
75.51,5.68,upright
75.71,5.54,upright
75.78,5.38,upright
75.79,5.29,upright
75.84,5.23,upright
75.79,5.23,upright
75.75,5.19,upright
75.75,5.21,upright
75.75,5.25,upright
75.86,5.22,upright
75.82,5.25,upright
75.77,5.31,upright
75.79,5.30,upright
75.75,5.33,upright
75.62,5.42,upright
75.40,5.53,upright
75.18,5.59,upright
74.83,5.67,upright
74.65,5.72,upright
74.57,5.84,upright
74.47,5.90,upright
74.45,6.02,upright
74.45,6.10,upright
74.43,6.10,upright
74.46,6.11,upright
74.47,6.09,upright
74.54,5.97,upright
74.69,5.81,upright
74.74,5.63,upright
74.74,5.49,upright
74.85,5.28,upright
74.81,5.10,upright
74.69,4.98,upright
74.67,4.91,upright
74.77,4.88,upright
74.77,4.95,upright
74.73,5.05,upright
74.79,5.06,upright
74.93,5.04,upright
75.05,5.04,upright
75.17,5.03,upright
75.25,4.99,upright
75.33,4.98,upright
75.34,4.97,upright
75.26,5.05,upright
75.23,5.12,upright
75.23,5.06,upright
75.18,5.16,upright
75.26,5.17,upright
75.29,5.21,upright
75.31,5.23,upright
75.23,5.29,upright
75.11,5.28,upright
75.05,5.22,upright
75.12,5.15,upright
75.24,5.03,upright
75.33,4.93,upright
75.33,4.79,upright
75.33,4.65,upright
