Roll,Pitch,Label
85.06,2.89,upright
85.07,3.00,upright
85.06,3.05,upright
85.09,3.03,upright
85.15,2.98,upright
85.18,2.93,upright
85.23,2.82,upright
85.26,2.67,upright
85.29,2.54,upright
85.20,2.44,upright
85.15,2.33,upright
85.08,2.25,upright
85.00,2.19,upright
84.94,2.12,upright
84.94,2.12,upright
84.87,2.18,upright
84.86,2.26,upright
84.75,2.43,upright
84.55,2.61,upright
84.38,2.77,upright
84.17,2.90,upright
83.97,2.99,upright
83.81,3.13,upright
83.66,3.26,upright
83.55,3.34,upright
83.49,3.39,upright
83.43,3.41,upright
83.31,3.35,upright
83.25,3.29,upright
83.27,3.24,upright
83.23,3.14,upright
83.36,2.94,upright
83.44,2.82,upright
83.34,2.75,upright
83.28,2.60,upright
83.22,2.48,upright
83.25,2.34,upright
83.23,2.22,upright
83.15,2.20,upright
83.01,2.19,upright
82.87,2.17,upright
82.75,2.19,upright
82.71,2.17,upright
82.65,2.17,upright
82.62,2.16,upright
82.55,2.23,upright
82.46,2.27,upright
82.41,2.40,upright
82.40,2.50,upright
82.36,2.57,upright
82.35,2.59,upright
82.36,2.60,upright
82.46,2.59,upright
82.51,2.55,upright
82.56,2.52,upright
82.57,2.53,upright
82.63,2.57,upright
82.60,2.57,upright
82.54,2.54,upright
82.44,2.46,upright
82.32,2.44,upright
82.26,2.31,upright
82.23,2.18,upright
82.19,2.10,upright
82.27,1.98,upright
82.34,1.94,upright
82.46,1.89,upright
82.55,1.93,upright
82.59,1.98,upright
82.78,1.99,upright
82.96,2.04,upright
83.05,2.11,upright
83.05,2.17,upright
83.04,2.16,upright
82.96,2.22,upright
82.80,2.29,upright
82.62,2.34,upright
82.55,2.41,upright
82.36,2.44,upright
82.35,2.43,upright
82.25,2.40,upright
82.17,2.41,upright
82.23,2.38,upright
82.32,2.31,upright
82.49,2.17,upright
82.74,1.99,upright
82.96,1.85,upright
83.00,1.78,upright
83.10,1.76,upright
83.18,1.76,upright
83.20,1.78,upright
83.17,1.79,upright
83.19,1.79,upright
83.12,1.73,upright
83.06,1.75,upright
82.98,1.73,upright
82.98,1.72,upright
83.11,1.73,upright
83.07,1.72,upright
83.00,1.72,upright
82.96,1.73,upright
82.85,1.74,upright
82.78,1.67,upright
82.69,1.68,upright
82.66,1.68,upright
82.58,1.74,upright
82.59,1.80,upright
82.69,1.78,upright
82.66,1.77,upright
82.59,1.84,upright
82.48,1.85,upright
82.50,1.81,upright
82.41,1.83,upright
82.42,1.78,upright
82.34,1.77,upright
82.44,1.81,upright
82.47,1.85,upright
82.57,1.81,upright
82.61,1.79,upright
82.66,1.85,upright
82.76,1.85,upright
82.83,1.88,upright
82.86,1.99,upright
82.98,2.22,upright
83.05,2.46,upright
83.14,2.57,upright
83.34,2.81,upright
83.51,2.88,upright
83.64,3.01,upright
83.69,3.00,upright
83.83,2.88,upright
84.00,2.74,upright
84.10,2.62,upright
84.15,2.58,upright
84.07,2.38,upright
84.02,2.13,upright
83.79,2.02,upright
83.71,1.98,upright
83.65,1.90,upright
83.73,1.83,upright
83.82,1.79,upright
83.94,1.83,upright
83.97,1.97,upright
84.01,2.01,upright
83.98,2.04,upright
83.88,2.14,upright
83.80,2.25,upright
83.72,2.38,upright
83.62,2.47,upright
83.56,2.53,upright
83.44,2.63,upright
83.35,2.69,upright
83.36,2.70,upright
83.37,2.69,upright
83.33,2.68,upright
83.30,2.70,upright
83.22,2.76,upright
83.21,2.80,upright
83.13,2.82,upright
83.18,2.80,upright
83.26,2.75,upright
83.37,2.69,upright
83.41,2.66,upright
83.45,2.58,upright
83.50,2.56,upright
83.57,2.42,upright
83.62,2.30,upright
83.74,2.20,upright
83.79,2.17,upright
83.94,2.13,upright
83.97,2.10,upright
84.06,2.06,upright
84.09,2.11,upright
84.18,2.16,upright
84.14,2.20,upright
84.12,2.27,upright
84.07,2.37,upright
84.02,2.42,upright
84.00,2.45,upright
84.02,2.49,upright
83.97,2.52,upright
83.94,2.52,upright
83.99,2.45,upright
84.11,2.41,upright
84.12,2.39,upright
84.19,2.35,upright
84.27,2.22,upright
84.28,2.19,upright
84.24,2.11,upright
84.18,2.07,upright
84.11,2.12,upright
84.09,2.15,upright
84.06,2.21,upright
83.96,2.24,upright
83.98,2.30,upright
83.95,2.30,upright
83.98,2.35,upright
83.99,2.35,upright
83.98,2.29,upright
83.99,2.26,upright
84.03,2.25,upright
84.01,2.24,upright
84.05,2.27,upright
84.08,2.26,upright
84.05,2.28,upright
84.12,2.31,upright
84.09,2.37,upright
84.10,2.44,upright
84.06,2.54,upright
84.10,2.55,upright
84.25,2.60,upright
84.36,2.66,upright
84.37,2.66,upright
84.38,2.62,upright
84.34,2.65,upright
84.37,2.66,upright
84.41,2.72,upright
84.38,2.81,upright
84.38,2.86,upright
84.28,2.88,upright
84.20,2.94,upright
84.15,2.93,upright
84.21,3.00,upright
84.27,3.04,upright
84.30,3.00,upright
84.30,2.95,upright
84.31,2.89,upright
84.39,2.85,upright
84.48,2.77,upright
84.48,2.75,upright
84.49,2.72,upright
84.49,2.69,upright
84.52,2.67,upright
84.53,2.63,upright
84.50,2.59,upright
84.51,2.57,upright
84.49,2.54,upright
84.51,2.53,upright
84.57,2.53,upright
84.61,2.60,upright
84.67,2.65,upright
84.61,2.77,upright
84.55,2.81,upright
84.55,2.85,upright
84.52,2.85,upright
84.55,2.82,upright
84.53,2.81,upright
84.59,2.80,upright
84.60,2.79,upright
84.57,2.81,upright
84.56,2.79,upright
84.49,2.78,upright
84.43,2.75,upright
84.43,2.63,upright
84.37,2.55,upright
84.33,2.49,upright
84.27,2.56,upright
84.19,2.51,upright
84.20,2.45,upright
84.19,2.39,upright
84.25,2.32,upright
84.24,2.26,upright
84.24,2.21,upright
84.24,2.17,upright
84.24,2.16,upright
84.25,2.18,upright
84.21,2.18,upright
84.17,2.18,upright
84.16,2.15,upright
84.22,2.14,upright
84.33,2.15,upright
84.39,2.12,upright
84.41,2.12,upright
84.48,2.14,upright
84.49,2.18,upright
84.48,2.17,upright
84.59,2.12,upright
84.62,2.10,upright
84.58,2.10,upright
84.62,2.09,upright
84.63,2.12,upright
84.65,2.16,upright
84.73,2.14,upright
84.80,2.11,upright
84.81,2.05,upright
84.78,2.00,upright
84.78,1.95,upright
84.80,1.92,upright
84.80,1.88,upright
84.80,1.87,upright
84.76,1.89,upright
84.72,1.94,upright
84.80,1.94,upright
84.85,1.95,upright
84.90,1.99,upright
84.83,2.05,upright
84.79,2.06,upright
84.77,2.10,upright
84.69,2.11,upright
84.54,2.14,upright
84.51,2.14,upright
84.46,2.15,upright
84.40,2.18,upright
84.35,2.12,upright
84.32,2.08,upright
84.24,2.08,upright
84.28,2.05,upright
84.21,2.01,upright
84.18,1.93,upright
84.15,1.88,upright
84.15,1.86,upright
84.11,1.87,upright
84.08,1.88,upright
84.14,1.83,upright
84.13,1.86,upright
84.10,1.88,upright
84.12,1.92,upright
84.03,1.99,upright
83.89,2.07,upright
83.90,2.07,upright
83.84,2.08,upright
83.86,2.10,upright
83.80,2.09,upright
83.77,2.08,upright
83.85,2.02,upright
83.82,1.99,upright
83.82,1.94,upright
83.80,1.86,upright
83.80,1.76,upright
83.82,1.64,upright
83.80,1.65,upright
83.80,1.64,upright
83.85,1.67,upright
83.90,1.73,upright
83.85,1.89,upright
84.05,2.05,upright
84.26,2.24,upright
84.39,2.45,upright
84.49,2.63,upright
84.54,2.79,upright
84.57,2.91,upright
84.43,3.05,upright
84.34,3.16,upright
84.26,3.25,upright
84.19,3.33,upright
84.27,3.32,upright
84.33,3.31,upright
84.40,3.19,upright
84.49,3.01,upright
84.65,2.84,upright
84.81,2.72,upright
84.95,2.67,upright
85.08,2.59,upright
85.27,2.55,upright
85.54,2.45,upright
85.62,2.46,upright
85.71,2.45,upright
85.68,2.42,upright
85.67,2.39,upright
85.65,2.31,upright
85.59,2.33,upright
85.50,2.38,upright
85.33,2.54,upright
85.09,2.85,upright
84.92,3.16,upright
84.81,3.27,upright
84.84,3.28,upright
84.80,3.32,upright
84.76,3.49,upright
84.75,3.56,upright
84.77,3.62,upright
84.85,3.51,upright
84.88,3.49,upright
84.81,3.54,upright
84.81,3.56,upright
84.75,3.53,upright
84.79,3.41,upright
84.89,3.28,upright
85.02,3.18,upright
85.01,3.17,upright
85.00,3.16,upright
85.03,3.15,upright
85.00,3.14,upright
84.90,3.13,upright
84.86,3.13,upright
84.80,3.19,upright
84.73,3.30,upright
84.64,3.35,upright
84.61,3.39,upright
84.64,3.42,upright
84.57,3.47,upright
84.59,3.49,upright
84.60,3.51,upright
84.55,3.49,upright
84.52,3.46,upright
84.53,3.40,upright
84.58,3.38,upright
84.68,3.30,upright
84.80,3.26,upright
84.91,3.17,upright
84.94,3.13,upright
84.97,3.12,upright
84.92,3.09,upright
84.94,3.04,upright
84.98,3.04,upright
85.06,3.02,upright
85.02,3.02,upright
84.99,3.00,upright
85.01,2.98,upright
84.98,2.97,upright
84.97,2.87,upright
85.01,2.81,upright
85.01,2.73,upright
85.00,2.64,upright
85.01,2.65,upright
85.05,2.58,upright
85.03,2.61,upright
85.02,2.66,upright
84.96,2.71,upright
84.94,2.76,upright
84.87,2.77,upright
84.86,2.81,upright
84.81,2.82,upright
84.82,2.81,upright
84.82,2.81,upright
84.78,2.82,upright
84.79,2.81,upright
84.75,2.78,upright
84.74,2.74,upright
84.76,2.71,upright
84.82,2.68,upright
84.86,2.64,upright
84.84,2.61,upright
84.79,2.60,upright
84.79,2.61,upright
84.73,2.62,upright
84.66,2.67,upright
84.56,2.76,upright
84.50,2.79,upright
84.41,2.88,upright
84.37,3.02,upright
84.39,3.08,upright
84.49,3.10,upright
84.64,3.11,upright
84.72,3.06,upright
84.86,3.01,upright
85.01,2.98,upright
85.16,2.90,upright
85.22,2.82,upright
85.33,2.77,upright
85.32,2.71,upright
85.35,2.63,upright
85.33,2.56,upright
85.40,2.52,upright
85.42,2.51,upright
85.41,2.51,upright
85.34,2.56,upright
85.36,2.60,upright
85.32,2.63,upright
85.29,2.64,upright
85.30,2.68,upright
85.24,2.72,upright
85.20,2.77,upright
85.08,2.86,upright
84.99,2.92,upright
84.92,2.93,upright
84.87,2.95,upright
84.52,3.32,upright
84.32,3.54,upright
84.68,2.98,upright
84.68,2.84,upright
84.50,2.96,upright
84.42,3.06,upright
84.41,3.12,upright
84.41,3.10,upright
84.47,3.07,upright
84.53,3.14,upright
84.49,3.09,upright
84.57,3.03,upright
84.68,3.02,upright
84.77,3.00,upright
84.82,2.95,upright
84.87,2.93,upright
85.00,2.88,upright
85.08,2.90,upright
85.13,2.90,upright
85.18,2.99,upright
85.17,3.01,upright
85.12,3.10,upright
85.16,3.11,upright
85.17,3.13,upright
85.17,3.14,upright
85.19,3.12,upright
85.19,3.11,upright
85.13,3.11,upright
85.06,3.05,upright
85.07,3.05,upright
84.99,3.10,upright
84.89,3.14,upright
84.92,3.08,upright
84.84,3.12,upright
84.70,3.14,upright
84.67,3.14,upright
84.68,3.16,upright
84.63,3.17,upright
84.64,3.14,upright
84.65,3.14,upright
84.60,3.15,upright
84.53,3.15,upright
84.49,3.17,upright
84.48,3.23,upright
84.44,3.26,upright
84.42,3.26,upright
84.33,3.29,upright
84.24,3.34,upright
84.23,3.39,upright
84.16,3.46,upright
84.13,3.48,upright
84.15,3.49,upright
84.24,3.44,upright
84.32,3.39,upright
84.30,3.36,upright
84.30,3.35,upright
84.31,3.35,upright
84.29,3.33,upright
84.31,3.29,upright
84.31,3.29,upright
84.28,3.30,upright
84.27,3.31,upright
84.27,3.30,upright
84.23,3.30,upright
84.27,3.21,upright
84.36,3.16,upright
84.42,3.11,upright
84.40,3.09,upright
84.43,3.07,upright
84.41,3.09,upright
84.42,3.07,upright
84.46,3.09,upright
84.46,3.11,upright
84.44,3.19,upright
84.42,3.21,upright
84.39,3.19,upright
84.38,3.16,upright
84.29,3.12,upright
84.33,3.08,upright
84.40,3.01,upright
84.40,2.97,upright
84.42,2.98,upright
84.43,3.01,upright
84.46,3.08,upright
84.50,3.08,upright
84.50,3.09,upright
84.48,3.11,upright
84.49,3.13,upright
84.56,3.12,upright
84.61,3.11,upright
84.71,3.08,upright
84.71,3.11,upright
84.66,3.13,upright
84.65,3.16,upright
84.74,3.11,upright
84.73,3.11,upright
84.75,3.04,upright
84.82,3.01,upright
84.82,2.96,upright
84.84,2.87,upright
84.93,2.83,upright
84.92,2.88,upright
84.94,2.89,upright
84.94,2.89,upright
85.00,2.86,upright
84.97,2.93,upright
84.96,2.96,upright
84.98,3.01,upright
84.97,3.07,upright
84.94,3.10,upright
84.93,3.09,upright
84.93,3.06,upright
84.91,3.06,upright
84.97,2.97,upright
85.04,2.91,upright
85.04,2.87,upright
85.11,2.80,upright
85.17,2.72,upright
85.22,2.58,upright
85.29,2.53,upright
85.40,2.51,upright
85.56,2.52,upright
85.61,2.55,upright
85.59,2.68,upright
85.64,2.74,upright
85.67,2.80,upright
85.61,2.87,upright
85.57,2.94,upright
85.55,2.96,upright
85.49,3.03,upright
85.44,3.08,upright
85.24,3.14,upright
85.07,3.19,upright
84.96,3.19,upright
84.84,3.24,upright
84.73,3.25,upright
84.68,3.20,upright
84.70,3.12,upright
84.72,3.00,upright
84.84,2.78,upright
84.94,2.63,upright
85.02,2.48,upright
85.16,2.30,upright
85.20,2.14,upright
85.34,2.00,upright
85.55,1.93,upright
85.76,1.96,upright
85.93,2.00,upright
86.04,2.04,upright
86.17,2.05,upright
86.23,2.12,upright
86.27,2.29,upright
86.29,2.59,upright
86.09,3.02,upright
86.05,3.26,upright
86.23,3.20,upright
86.58,2.91,upright
86.78,2.70,upright
86.82,2.65,upright
86.84,2.65,upright
86.86,2.64,upright
86.83,2.62,upright
86.82,2.61,upright
86.78,2.68,upright
86.67,2.81,upright
86.57,2.97,upright
86.49,3.08,upright
86.45,3.12,upright
86.30,3.30,upright
86.15,3.43,upright
86.04,3.50,upright
85.91,3.57,upright
85.82,3.59,upright
85.75,3.58,upright
85.66,3.54,upright
85.69,3.46,upright
85.65,3.36,upright
85.61,3.24,upright
85.54,3.16,upright
85.47,3.06,upright
85.50,2.93,upright
85.56,2.77,upright
85.53,2.69,upright
85.52,2.68,upright
85.51,2.68,upright
85.50,2.70,upright
85.43,2.70,upright
85.33,2.72,upright
85.18,2.73,upright
85.12,2.66,upright
85.02,2.65,upright
84.87,2.64,upright
84.83,2.64,upright
84.84,2.56,upright
84.97,2.51,upright
85.08,2.45,upright
85.22,2.44,upright
85.35,2.45,upright
85.55,2.40,upright
85.68,2.41,upright
85.85,2.47,upright
85.89,2.52,upright
85.94,2.54,upright
86.04,2.59,upright
86.18,2.69,upright
86.26,2.72,upright
86.21,2.76,upright
86.24,2.76,upright
86.17,2.83,upright
86.14,2.87,upright
86.11,2.90,upright
86.17,2.87,upright
86.19,2.88,upright
86.18,2.89,upright
86.12,2.93,upright
86.07,2.96,upright
86.13,2.92,upright
86.19,2.92,upright
86.22,2.89,upright
86.26,2.83,upright
86.25,2.81,upright
86.28,2.73,upright
86.28,2.69,upright
86.24,2.71,upright
86.17,2.74,upright
86.14,2.69,upright
86.07,2.74,upright
86.03,2.77,upright
85.96,2.84,upright
85.88,2.84,upright
85.73,2.86,upright
85.57,2.92,upright
85.49,2.90,upright
85.40,2.88,upright
85.38,2.79,upright
85.40,2.65,upright
85.42,2.53,upright
85.45,2.43,upright
85.51,2.32,upright
85.52,2.31,upright
85.46,2.32,upright
85.48,2.29,upright
85.55,2.23,upright
85.65,2.15,upright
85.72,2.15,upright
85.85,2.09,upright
85.86,2.14,upright
85.79,2.16,upright
85.82,2.11,upright
85.87,2.11,upright
85.89,2.12,upright
85.98,2.16,upright
85.97,2.22,upright
86.00,2.24,upright
86.00,2.31,upright
86.00,2.36,upright
85.95,2.43,upright
85.84,2.46,upright
85.73,2.53,upright
85.70,2.53,upright
85.65,2.53,upright
85.69,2.52,upright
85.73,2.47,upright
85.75,2.43,upright
85.67,2.44,upright
85.56,2.51,upright
85.51,2.60,upright
85.47,2.79,upright
85.44,2.98,upright
85.30,3.19,upright
85.36,3.35,upright
85.33,3.47,upright
85.30,3.51,upright
85.24,3.57,upright
85.16,3.63,upright
85.08,3.65,upright
84.87,3.72,upright
84.75,3.78,upright
84.56,3.85,upright
84.36,3.86,upright
84.25,3.81,upright
84.15,3.71,upright
83.97,3.65,upright
83.85,3.52,upright
83.77,3.53,upright
83.65,3.54,upright
83.60,3.50,upright
83.54,3.59,upright
83.46,3.65,upright
83.41,3.75,upright
83.25,3.87,upright
83.17,3.95,upright
83.13,3.99,upright
82.99,4.14,upright
82.85,4.30,upright
82.76,4.50,upright
82.64,4.69,upright
82.60,4.85,upright
82.55,4.99,upright
82.51,5.12,upright
82.52,5.20,upright
82.51,5.21,upright
82.57,5.18,upright
82.58,5.13,upright
82.67,5.08,upright
82.84,4.96,upright
83.07,4.84,upright
83.35,4.66,upright
83.61,4.53,upright
83.84,4.44,upright
83.92,4.54,upright
84.00,4.68,upright
84.10,4.71,upright
84.27,4.61,upright
84.33,4.65,upright
84.49,4.61,upright
84.60,4.51,upright
84.72,4.38,upright
84.50,4.62,upright
84.32,4.88,upright
84.67,4.53,upright
84.60,4.55,upright
84.53,4.63,upright
84.45,4.70,upright
84.40,4.73,upright
84.41,4.76,upright
84.45,4.77,upright
84.44,4.78,upright
84.46,4.75,upright
84.52,4.68,upright
84.67,4.55,upright
84.80,4.48,upright
84.89,4.52,upright
84.98,4.54,upright
85.14,4.52,upright
85.29,4.47,upright
85.45,4.43,upright
85.57,4.40,upright
85.62,4.38,upright
85.56,4.43,upright
85.50,4.45,upright
85.36,4.57,upright
85.36,4.55,upright
85.34,4.55,upright
85.40,4.48,upright
85.52,4.37,upright
85.67,4.16,upright
85.81,3.96,upright
86.05,3.68,upright
86.27,3.42,upright
86.48,3.20,upright
86.72,3.01,upright
86.96,2.82,upright
87.18,2.69,upright
87.39,2.55,upright
87.49,2.48,upright
87.55,2.44,upright
87.60,2.40,upright
87.54,2.45,upright
87.47,2.51,upright
87.41,2.54,upright
87.29,2.62,upright
87.16,2.71,upright
86.98,2.88,upright
86.94,2.93,upright
86.81,3.09,upright
86.72,3.18,upright
86.59,3.31,upright
86.49,3.41,upright
86.38,3.52,upright
86.32,3.60,upright
86.25,3.66,upright
86.19,3.70,upright
86.17,3.72,upright
86.20,3.67,upright
86.19,3.66,upright
86.07,3.79,upright
86.00,3.86,upright
85.99,3.86,upright
86.07,3.75,upright
86.16,3.64,upright
86.25,3.57,upright
86.31,3.56,upright
86.35,3.57,upright
86.39,3.59,upright
86.36,3.64,upright
85.96,4.01,upright
86.27,3.67,upright
86.32,3.59,upright
86.21,3.72,upright
86.14,3.78,upright
86.07,3.86,upright
86.02,3.92,upright
86.04,3.91,upright
86.04,3.93,upright
86.08,3.91,upright
86.11,3.89,upright
86.10,3.90,upright
86.19,3.81,upright
86.21,3.77,upright
86.24,3.72,upright
86.26,3.68,upright
86.22,3.69,upright
86.23,3.65,upright
86.27,3.62,upright
86.28,3.62,upright
86.33,3.63,upright
86.43,3.57,upright
86.46,3.53,upright
86.42,3.52,upright
86.43,3.46,upright
86.44,3.40,upright
86.47,3.32,upright
86.48,3.30,upright
86.49,3.32,upright
86.47,3.34,upright
86.44,3.37,upright
86.39,3.41,upright
86.33,3.47,upright
86.30,3.52,upright
86.26,3.59,upright
86.20,3.65,upright
86.14,3.70,upright
86.08,3.74,upright
86.12,3.68,upright
86.05,3.69,upright
86.02,3.68,upright
85.99,3.70,upright
85.97,3.73,upright
86.06,3.69,upright
86.08,3.75,upright
86.08,3.79,upright
86.06,3.84,upright
86.02,3.88,upright
86.03,3.89,upright
86.03,3.93,upright
85.99,3.99,upright
85.89,4.09,upright
85.84,4.15,upright
85.78,4.22,upright
85.77,4.23,upright
85.73,4.27,upright
85.70,4.30,upright
85.72,4.28,upright
85.69,4.31,upright
85.65,4.35,upright
85.60,4.40,upright
85.57,4.43,upright
85.56,4.44,upright
85.56,4.44,upright
85.54,4.46,upright
85.53,4.46,upright
85.55,4.45,upright
85.54,4.45,upright
85.55,4.44,upright
85.55,4.43,upright
85.48,4.50,upright
85.42,4.56,upright
85.37,4.61,upright
85.40,4.57,upright
85.37,4.59,upright
85.36,4.58,upright
85.37,4.57,upright
85.33,4.57,upright
85.30,4.57,upright
85.30,4.56,upright
85.27,4.55,upright
85.20,4.57,upright
85.12,4.60,upright
85.03,4.62,upright
85.02,4.62,upright
85.02,4.59,upright
85.05,4.59,upright
85.09,4.52,upright
85.14,4.48,upright
85.19,4.47,upright
85.20,4.49,upright
85.29,4.47,upright
85.34,4.48,upright
85.46,4.45,upright
85.51,4.44,upright
85.58,4.41,upright
85.65,4.34,upright
85.73,4.27,upright
85.78,4.22,upright
85.82,4.18,upright
85.85,4.14,upright
85.87,4.12,upright
85.89,4.10,upright
85.87,4.11,upright
85.93,4.05,upright
86.03,3.94,upright
86.10,3.88,upright
86.25,3.73,upright
86.33,3.66,upright
86.34,3.65,upright
86.44,3.56,upright
86.51,3.49,upright
86.59,3.41,upright
86.65,3.34,upright
86.74,3.24,upright
86.86,3.12,upright
87.01,2.97,upright
87.21,2.77,upright
87.38,2.60,upright
87.53,2.46,upright
87.68,2.32,upright
87.74,2.25,upright
87.78,2.20,upright
87.76,2.19,upright
87.73,2.17,upright
87.78,2.10,upright
87.76,2.06,upright
87.76,1.99,upright
87.76,1.93,upright
87.77,1.87,upright
87.79,1.82,upright
87.85,1.78,upright
87.88,1.78,upright
87.91,1.73,upright
87.98,1.64,upright
88.09,1.55,upright
88.22,1.45,upright
88.23,1.42,upright
88.20,1.33,upright
88.20,1.26,upright
88.14,1.23,upright
88.11,1.21,upright
88.14,1.18,upright
88.08,1.18,upright
88.07,1.18,upright
87.97,1.17,upright
87.71,1.21,upright
87.29,1.34,upright
86.68,1.49,upright
86.15,1.73,upright
85.56,1.92,upright
85.00,2.08,upright
84.50,2.08,upright
84.21,1.89,upright
84.09,1.68,upright
83.94,1.83,upright
83.95,1.81,upright
84.04,1.61,upright
84.31,1.43,upright
84.45,1.26,upright
84.57,1.21,upright
84.80,1.24,upright
85.11,1.29,upright
85.40,1.51,upright
85.53,1.75,upright
85.66,1.97,upright
85.74,2.15,upright
85.88,2.29,upright
86.01,2.42,upright
86.21,2.48,upright
86.36,2.57,upright
86.46,2.63,upright
86.41,2.79,upright
86.31,2.98,upright
86.25,3.17,upright
86.19,3.28,upright
86.11,3.42,upright
86.09,3.53,upright
86.10,3.58,upright
86.14,3.58,upright
86.18,3.59,upright
86.19,3.64,upright
86.17,3.71,upright
86.16,3.76,upright
86.09,3.84,upright
85.99,3.94,upright
85.84,4.05,upright
85.67,4.19,upright
85.56,4.27,upright
85.60,4.20,upright
85.66,4.13,upright
85.65,4.11,upright
85.72,4.03,upright
85.75,3.99,upright
85.70,3.96,upright
85.58,4.01,upright
85.47,4.10,upright
85.35,4.21,upright
85.24,4.31,upright
85.10,4.45,upright
84.99,4.55,upright
84.96,4.56,upright
84.93,4.56,upright
84.93,4.54,upright
84.94,4.52,upright
84.90,4.54,upright
84.90,4.55,upright
84.86,4.56,upright
84.79,4.56,upright
84.68,4.61,upright
84.65,4.58,upright
84.60,4.63,upright
84.54,4.69,upright
84.47,4.72,upright
84.40,4.74,upright
84.34,4.76,upright
84.23,4.76,upright
84.20,4.75,upright
84.26,4.66,upright
84.34,4.63,upright
84.37,4.58,upright
84.33,4.62,upright
84.33,4.63,upright
84.39,4.62,upright
84.46,4.57,upright
84.55,4.53,upright
84.58,4.55,upright
84.57,4.53,upright
84.56,4.50,upright
84.51,4.53,upright
84.51,4.53,upright
84.47,4.52,upright
84.46,4.54,upright
84.46,4.53,upright
84.40,4.55,upright
84.28,4.60,upright
84.14,4.70,upright
83.99,4.78,upright
83.86,4.86,upright
83.73,4.92,upright
83.67,4.91,upright
83.64,4.91,upright
83.68,4.88,upright
83.78,4.76,upright
83.83,4.72,upright
83.89,4.65,upright
83.91,4.62,upright
84.03,4.53,upright
84.01,4.47,upright
84.12,4.32,upright
84.24,4.23,upright
84.31,4.16,upright
84.39,4.11,upright
84.44,4.05,upright
84.45,4.10,upright
84.49,4.08,upright
84.56,4.08,upright
84.55,4.13,upright
84.59,4.17,upright
84.72,4.13,upright
84.90,4.08,upright
84.96,4.05,upright
85.06,4.05,upright
85.19,4.02,upright
85.31,4.00,upright
85.35,4.02,upright
85.33,4.08,upright
85.39,4.07,upright
85.49,4.05,upright
85.55,4.01,upright
85.60,3.96,upright
85.61,3.92,upright
85.68,3.79,upright
85.78,3.67,upright
86.25,3.10,upright
86.06,3.33,upright
85.92,3.41,upright
86.02,3.16,upright
86.13,2.92,upright
86.09,2.82,upright
85.95,2.90,upright
85.92,2.93,upright
85.91,2.85,upright
85.85,2.77,upright
85.80,2.70,upright
85.76,2.60,upright
85.81,2.50,upright
85.86,2.43,upright
85.83,2.38,upright
85.91,2.31,upright
85.99,2.21,upright
86.02,2.11,upright
86.08,2.04,upright
86.18,2.02,upright
86.23,2.05,upright
86.19,2.11,upright
86.28,2.10,upright
86.37,2.06,upright
86.40,2.06,upright
86.44,2.18,upright
86.46,2.29,upright
86.47,2.38,upright
86.44,2.43,upright
86.34,2.43,upright
86.35,2.35,upright
86.32,2.22,upright
86.23,2.20,upright
86.29,2.18,upright
86.40,2.21,upright
86.36,2.26,upright
86.28,2.23,upright
86.15,2.25,upright
85.98,2.30,upright
85.90,2.28,upright
85.90,2.16,upright
85.87,2.16,upright
85.81,2.21,upright
85.75,2.15,upright
85.51,2.20,upright
85.40,2.12,upright
85.49,2.04,upright
85.41,1.96,upright
85.40,1.89,upright
85.72,1.63,upright
85.75,1.76,upright
85.57,2.02,upright
85.36,2.14,upright
85.32,2.07,upright
85.35,2.00,upright
85.34,2.06,upright
85.25,2.18,upright
85.10,2.37,upright
84.98,2.46,upright
85.01,2.46,upright
85.06,2.52,upright
85.04,2.65,upright
85.01,2.79,upright
84.98,2.84,upright
84.94,2.82,upright
84.92,2.84,upright
84.86,2.97,upright
84.84,3.10,upright
84.80,3.25,upright
84.73,3.37,upright
84.70,3.40,upright
84.63,3.37,upright
84.57,3.39,upright
84.48,3.35,upright
84.31,3.38,upright
84.21,3.38,upright
84.17,3.30,upright
84.15,3.25,upright
84.10,3.26,upright
84.03,3.25,upright
84.01,3.29,upright
84.02,3.34,upright
84.05,3.40,upright
84.04,3.41,upright
84.03,3.40,upright
83.98,3.40,upright
83.91,3.46,upright
83.81,3.53,upright
83.77,3.60,upright
83.68,3.59,upright
83.64,3.62,upright
83.66,3.56,upright
83.68,3.50,upright
83.74,3.43,upright
83.72,3.37,upright
83.70,3.33,upright
83.66,3.33,upright
83.56,3.34,upright
83.47,3.36,upright
83.40,3.43,upright
83.28,3.49,upright
83.17,3.57,upright
83.18,3.61,upright
83.21,3.63,upright
83.25,3.69,upright
83.16,3.76,upright
83.23,3.76,upright
83.32,3.77,upright
83.40,3.84,upright
83.54,3.77,upright
83.59,3.70,upright
83.71,3.65,upright
83.81,3.55,upright
83.86,3.46,upright
83.98,3.33,upright
83.98,3.21,upright
84.06,3.09,upright
84.18,3.00,upright
84.18,2.99,upright
84.30,2.92,upright
84.32,2.89,upright
84.30,2.87,upright
84.36,2.85,upright
84.34,2.85,upright
84.35,2.83,upright
84.37,2.83,upright
84.45,2.85,upright
84.40,2.84,upright
84.36,2.84,upright
84.29,2.85,upright
84.31,2.86,upright
84.44,2.86,upright
84.48,2.89,upright
84.63,2.86,upright
84.66,2.85,upright
84.69,2.87,upright
84.74,2.88,upright
84.77,2.87,upright
84.80,2.82,upright
84.83,2.83,upright
84.85,2.82,upright
84.90,2.80,upright
84.93,2.75,upright
84.93,2.70,upright
